2012-01-24 17:00 921.456 590.502 295.331
2012-01-24 18:00 921.034 591.666 295.623
2012-01-24 19:00 920.573 592.144 295.808
2012-01-24 20:00 920.487 592.538 296.154
2012-01-24 21:00 920.482 593.423 296.637
2012-01-24 22:00 920.566 591.928 295.818
2012-01-24 23:00 920.903 590.733 295.366
2012-01-25 00:00 921.512 588.812 294.492
2012-01-25 01:00 922.296 586.487 293.206
2012-01-25 02:00 922.583 586.803 293.212
2012-01-25 03:00 922.386 586.755 293.374
2012-01-25 04:00 922.333 586.387 292.994
2012-01-25 05:00 922.265 587.431 293.717
2012-01-25 06:00 921.91 587.504 293.418
2012-01-25 07:00 921.622 588.011 293.696
2012-01-25 08:00 921.717 588.964 294.036
2012-01-25 09:00 921.857 589.401 294.587
2012-01-25 10:00 922.059 589.223 294.357
2012-01-25 11:00 922.111 594.986 297.533
2012-01-25 12:00 921.936 594.136 296.937
2012-01-25 13:00 921.315 594.691 297.27
2012-01-25 14:00 920.68 596.642 298.024
2012-01-25 15:00 919.868 599.654 299.686
2012-01-25 16:00 919.298 598.431 299.11
2012-01-25 17:00 918.636 598.07 298.935
2012-01-25 18:00 917.962 600.19 299.908
2012-01-25 19:00 917.376 599.394 299.688
2012-01-25 20:00 916.849 600.092 299.919
2012-01-25 21:00 916.594 598.07 299.022
2012-01-25 22:00 916.51 597.311 298.726
2012-01-25 23:00 916.813 595.605 297.818
2012-01-26 00:00 917.446 593.904 296.789
2012-01-26 01:00 918.422 590.674 295.286
2012-01-26 02:00 918.873 590.663 295.129
2012-01-26 03:00 918.743 590.655 295.273
2012-01-26 04:00 918.807 589.733 294.831
2012-01-26 05:00 918.743 589.972 295.087
2012-01-26 06:00 918.706 588.965 294.289
2012-01-26 07:00 918.588 588.933 294.456
2012-01-26 08:00 918.601 590.881 295.384
2012-01-26 09:00 918.975 590.267 294.899
2012-01-26 10:00 919.384 590.708 295.18
2012-01-26 11:00 919.611 592.767 296.07
2012-01-26 12:00 919.666 592.272 296.167
2012-01-26 13:00 919.138 594.385 297.029
2012-01-26 14:00 918.65 596.371 298.147
2012-01-26 15:00 918.156 597.321 298.589
2012-01-26 16:00 917.578 598.424 299.122
2012-01-26 17:00 916.933 599.108 299.315
2012-01-26 18:00 916.4 598.867 299.28
2012-01-26 19:00 915.91 598.841 299.078
2012-01-26 20:00 915.641 598.714 299.191
2012-01-26 21:00 915.579 597.541 298.593
2012-01-26 22:00 915.875 595.963 298.022
2012-01-26 23:00 916.259 595.738 297.845
2012-01-27 00:00 916.788 592.224 295.879
2012-01-27 01:00 917.182 591.953 296.004
2012-01-27 02:00 917.277 590.93 295.29
2012-01-27 03:00 917.031 590.436 295.111
2012-01-27 04:00 916.702 589.958 294.535
2012-01-27 05:00 916.377 590.07 295.041
2012-01-27 06:00 916.107 589.584 294.567
2012-01-27 07:00 915.719 591.226 295.149
2012-01-27 08:00 915.465 592.36 296.163
2012-01-27 09:00 915.562 592.365 296.26
2012-01-27 10:00 915.724 592.463 296.191
2012-01-27 11:00 915.678 596.778 298.259
2012-01-27 12:00 915.448 599.812 299.753
2012-01-27 13:00 914.989 600.498 300.164
2012-01-27 14:00 914.445 600.879 300.342
2012-01-27 15:00 914.251 601.633 300.791
2012-01-27 16:00 913.73 604.433 302.08
2012-01-27 17:00 913.264 604.277 302.094
2012-01-27 18:00 912.761 605.258 302.422
2012-01-27 19:00 912.446 604.053 301.739
2012-01-27 20:00 912.247 603.482 301.64
2012-01-27 21:00 911.986 604.265 301.988
2012-01-27 22:00 912.005 601.289 300.452
2012-01-27 23:00 912.224 600.943 300.312
2012-01-28 00:00 912.199 599.654 299.783
2012-01-28 01:00 912.347 598.289 298.979
2012-01-28 02:00 912.538 597.073 298.405
2012-01-28 03:00 912.461 595.386 297.595
2012-01-28 04:00 912.188 595.223 297.539
2012-01-28 05:00 911.851 596.484 298.345
2012-01-28 06:00 911.694 595.737 297.752
2012-01-28 07:00 911.615 594.899 297.317
2012-01-28 08:00 911.53 595.951 297.803
2012-01-28 09:00 911.33 596.563 298.253
2012-01-28 10:00 911.533 596.285 298.154
2012-01-28 11:00 912.104 598.491 299.129
2012-01-28 12:00 912.372 599.246 299.488
2012-01-28 13:00 911.822 600.454 300.03
2012-01-28 14:00 911.537 602.408 300.931
2012-01-28 15:00 911.545 604.618 302.232
2012-01-28 16:00 911.439 604.176 302.004
2012-01-28 17:00 911.161 606.379 302.922
2012-01-28 18:00 911.284 606.229 303.004
2012-01-28 19:00 911.266 606.944 303.447
2012-01-28 20:00 911.25 606.711 303.119
2012-01-28 21:00 911.196 607.579 303.781
2012-01-28 22:00 911.267 607.224 303.36
2012-01-28 23:00 911.139 605.649 302.858
2012-01-29 00:00 910.748 604.035 301.974
2012-01-29 01:00 910.987 602.706 301.221
2012-01-29 02:00 910.877 600.426 300.031
2012-01-29 03:00 910.687 601.794 300.588
2012-01-29 04:00 910.404 601.537 300.333
2012-01-29 05:00 909.998 601.698 300.656
2012-01-29 06:00 909.468 600.999 300.378
2012-01-29 07:00 908.836 601.591 300.62
2012-01-29 08:00 908.363 602.673 301.223
2012-01-29 09:00 908.198 602.756 301.356
2012-01-29 10:00 907.721 601.711 300.788
2012-01-29 11:00 907.922 600.66 300.356
2012-01-29 12:00 908.188 601.76 300.74
2012-01-29 13:00 908.248 603.372 301.484
2012-01-29 14:00 908.816 605.626 302.664
2012-01-29 15:00 909.07 606.36 302.933
2012-01-29 16:00 909.45 605.665 302.796
2012-01-29 17:00 910.078 606.733 303.428
2012-01-29 18:00 910.155 607.658 303.602
2012-01-29 19:00 909.894 605.152 302.501
2012-01-29 20:00 909.986 606.626 303.387
2012-01-29 21:00 910.004 606.993 303.216
2012-01-29 22:00 910.022 606.688 303.115
2012-01-29 23:00 910.575 603.956 301.761
2012-01-30 00:00 910.684 601.26 300.51
2012-01-30 01:00 910.855 602.064 300.833
2012-01-30 02:00 910.672 601.067 300.371
2012-01-30 03:00 910.742 600.887 300.493
2012-01-30 04:00 910.3 599.341 299.415
2012-01-30 05:00 909.512 600.077 300.006
2012-01-30 06:00 908.231 602.051 301.071
2012-01-30 07:00 907.371 603.243 301.558
2012-01-30 08:00 907.263 604.177 301.902
2012-01-30 09:00 907.268 601.968 301.18
2012-01-30 10:00 907.705 602.112 300.654
2012-01-30 11:00 908.186 601.967 300.902
2012-01-30 12:00 908.571 603.576 301.516
2012-01-30 13:00 908.719 602.965 301.309
