2012-03-07 11:00:00 1020.616
2012-03-07 12:00:00 1019.917
2012-03-07 13:00:00 1019.366
2012-03-07 14:00:00 1019.251
2012-03-07 15:00:00 1019.103
2012-03-07 16:00:00 1018.890
2012-03-07 17:00:00 1018.787
2012-03-07 18:00:00 1018.887
2012-03-07 19:00:00 1018.897
2012-03-07 20:00:00 1018.805
2012-03-07 21:00:00 1018.572
2012-03-07 22:00:00 1018.416
2012-03-07 23:00:00 1017.935
2012-03-08 00:00:00 1017.321
2012-03-08 01:00:00 1016.674
2012-03-08 02:00:00 1016.080
2012-03-08 03:00:00 1015.641
2012-03-08 04:00:00 1015.120
2012-03-08 05:00:00 1014.707
2012-03-08 06:00:00 1014.404
2012-03-08 07:00:00 1014.151
2012-03-08 08:00:00 1013.954
2012-03-08 09:00:00 1013.955
2012-03-08 10:00:00 1013.731
2012-03-08 11:00:00 1013.394
2012-03-08 12:00:00 1012.911
2012-03-08 13:00:00 1012.718
2012-03-08 14:00:00 1012.654
2012-03-08 15:00:00 1013.093
2012-03-08 16:00:00 1013.711
2012-03-08 17:00:00 1014.603
2012-03-08 18:00:00 1015.460
2012-03-08 19:00:00 1016.057
2012-03-08 20:00:00 1016.698
2012-03-08 21:00:00 1017.297
2012-03-08 22:00:00 1017.878
2012-03-08 23:00:00 1018.246
2012-03-09 00:00:00 1018.531
2012-03-09 01:00:00 1018.750
2012-03-09 02:00:00 1018.846
2012-03-09 03:00:00 1019.235
2012-03-09 04:00:00 1019.778
2012-03-09 05:00:00 1020.248
2012-03-09 06:00:00 1020.901
2012-03-09 07:00:00 1021.575
2012-03-09 08:00:00 1022.132
2012-03-09 09:00:00 1022.391
2012-03-09 10:00:00 1022.540
2012-03-09 11:00:00 1022.512
2012-03-09 12:00:00 1022.183
2012-03-09 13:00:00 1021.904
2012-03-09 14:00:00 1022.013
2012-03-09 15:00:00 1022.350
2012-03-09 16:00:00 1023.071
2012-03-09 17:00:00 1023.861
2012-03-09 18:00:00 1024.483
2012-03-09 19:00:00 1025.139
2012-03-09 20:00:00 1025.577
2012-03-09 21:00:00 1025.540
2012-03-09 22:00:00 1025.206
2012-03-09 23:00:00 1025.205
2012-03-10 00:00:00 1025.198
2012-03-10 01:00:00 1024.712
2012-03-10 02:00:00 1024.391
2012-03-10 03:00:00 1023.962
2012-03-10 04:00:00 1023.543
2012-03-10 05:00:00 1023.028
2012-03-10 06:00:00 1022.799
2012-03-10 07:00:00 1022.529
2012-03-10 08:00:00 1021.930
2012-03-10 09:00:00 1021.446
2012-03-10 10:00:00 1020.704
2012-03-10 11:00:00 1019.775
2012-03-10 12:00:00 1018.706
2012-03-10 13:00:00 1017.986
2012-03-10 14:00:00 1017.706
2012-03-10 15:00:00 1017.618
2012-03-10 16:00:00 1017.855
2012-03-10 17:00:00 1018.087
2012-03-10 18:00:00 1018.282
2012-03-10 19:00:00 1018.370
2012-03-10 20:00:00 1018.364
2012-03-10 21:00:00 1018.220
2012-03-10 22:00:00 1017.944
2012-03-10 23:00:00 1017.530
2012-03-11 00:00:00 1017.056
2012-03-11 01:00:00 1016.303
2012-03-11 02:00:00 1015.526
2012-03-11 03:00:00 1014.910
2012-03-11 04:00:00 1014.652
2012-03-11 05:00:00 1014.553
2012-03-11 06:00:00 1014.852
2012-03-11 07:00:00 1014.944
2012-03-11 08:00:00 1014.863
2012-03-11 09:00:00 1014.557
2012-03-11 10:00:00 1014.188
2012-03-11 11:00:00 1013.566
2012-03-11 12:00:00 1012.689
2012-03-11 13:00:00 1012.103
2012-03-11 14:00:00 1011.583
2012-03-11 15:00:00 1011.498
2012-03-11 16:00:00 1011.885
2012-03-11 17:00:00 1012.632
2012-03-11 18:00:00 1013.122
2012-03-11 19:00:00 1013.652
2012-03-11 20:00:00 1014.097
2012-03-11 21:00:00 1014.578
2012-03-11 22:00:00 1014.908
2012-03-11 23:00:00 1015.013
2012-03-12 00:00:00 1015.389
2012-03-12 01:00:00 1015.309
2012-03-12 02:00:00 1015.406
2012-03-12 03:00:00 1015.764
2012-03-12 04:00:00 1015.917
2012-03-12 05:00:00 1016.089
2012-03-12 06:00:00 1016.452
2012-03-12 07:00:00 1016.982
2012-03-12 08:00:00 1017.453
2012-03-12 09:00:00 1017.540
2012-03-12 10:00:00 1017.603
2012-03-12 11:00:00 1017.423
2012-03-12 12:00:00 1017.069
2012-03-12 13:00:00 1016.852
2012-03-12 14:00:00 1016.790
2012-03-12 15:00:00 1016.628
2012-03-12 16:00:00 1016.716
2012-03-12 17:00:00 1017.117
2012-03-12 18:00:00 1017.570
2012-03-12 19:00:00 1017.813
2012-03-12 20:00:00 1018.226
2012-03-12 21:00:00 1018.376
2012-03-12 22:00:00 1018.553
2012-03-12 23:00:00 1018.871
2012-03-13 00:00:00 1019.195
2012-03-13 01:00:00 1019.310
2012-03-13 02:00:00 1019.344
2012-03-13 03:00:00 1019.218
2012-03-13 04:00:00 1019.426
2012-03-13 05:00:00 1019.815
2012-03-13 06:00:00 1020.239
2012-03-13 07:00:00 1020.485
2012-03-13 08:00:00 1020.510
2012-03-13 09:00:00 1020.530
2012-03-13 10:00:00 1020.716
2012-03-13 11:00:00 1020.728
2012-03-13 12:00:00 1020.198
2012-03-13 13:00:00 1019.780
2012-03-13 14:00:00 1020.490
2012-03-13 15:00:00 1020.718
2012-03-13 16:00:00 1020.978
2012-03-13 17:00:00 1021.431
2012-03-13 18:00:00 1021.756
2012-03-13 19:00:00 1021.978
2012-03-13 20:00:00 1022.165
2012-03-13 21:00:00 1022.262
2012-03-13 22:00:00 1022.575
2012-03-13 23:00:00 1022.816
2012-03-14 00:00:00 1023.099
2012-03-14 01:00:00 1023.021
2012-03-14 02:00:00 1022.848
2012-03-14 03:00:00 1023.007
2012-03-14 04:00:00 1023.278
2012-03-14 05:00:00 1023.545
2012-03-14 06:00:00 1023.784
2012-03-14 07:00:00 1024.041
2012-03-14 08:00:00 1024.275
2012-03-14 09:00:00 1024.483
